Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.base.json	3571	-	0	0	0	0	0	0	4	89	0	0	0	0	0	0	0	0	0	0	99	73	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	504	25	0	0	0	0	0	63	0	88	0	0	0	0	0	0	0	2	0	0	363	1611	0	1	0	7	1	1
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	2200	26	0	0	0	0	0	185	0	126	0	0	0	0	0	0	0	2	0	0	587	1243	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6311	26	0	0	0	0	0	101	0	107	0	0	1	0	0	0	0	2	0	0	974	2005	0	0	0	29	0	2
fsh-generated/resources/StructureDefinition-SGMeasure.json	927	21	0	0	0	0	0	74	0	64	0	0	0	0	0	0	0	1	0	0	300	405	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-SGValueSet.json	490	27	0	0	0	0	0	70	0	90	0	0	0	0	0	0	0	1	0	0	315	445	0	0	0	10	0	1
input/profiles/structuredefinition-sg-groupdefinition.json	1531	3	0	0	0	0	0	57	0	19	0	0	0	0	0	0	0	0	0	0	183	331	0	0	0	8	0	0
