Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.base.json	3571	-	0	0	0	0	0	0	4	94	0	0	0	0	0	0	0	1	0	0	98	83	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	1013	32	0	0	0	0	0	226	1	150	0	0	0	0	0	0	0	2	0	0	308	1576	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	2709	22	0	0	0	0	0	376	0	270	0	0	0	0	0	0	0	1	0	0	605	1182	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6942	29	0	0	0	0	0	483	0	480	0	0	1	0	0	0	0	3	0	0	1145	1950	0	0	0	26	0	3
fsh-generated/resources/StructureDefinition-SGMeasure.json	1436	31	0	0	0	0	0	175	0	157	0	0	0	0	0	0	0	1	0	0	337	596	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-SGValueSet.json	999	20	0	0	0	0	0	215	0	147	0	0	0	0	0	0	0	0	0	0	357	692	0	0	0	10	0	1
input/profiles/structuredefinition-sg-groupdefinition.json	1531	20	1	0	0	0	0	103	0	82	0	0	0	0	0	0	0	1	0	0	216	325	0	0	1	6	0	1
