URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/codesystem-content-mode,5.0.0,active,"2.16.840.1.113883.4.642.3.782,2.16.840.1.113883.4.642.3.765",CodeSystemContentMode,Code System Content Mode,"The extent of the content of the code system (the concepts and codes it defines) are represented in a code system resource.","StructureDefinition/SGCodeSystem","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/codesystem-hierarchy-meaning,5.0.0,active,"2.16.840.1.113883.4.642.3.784,2.16.840.1.113883.4.642.3.767",CodeSystemHierarchyMeaning,Code System Hierarchy Meaning,"The meaning of the hierarchy of concepts in a code system.","StructureDefinition/SGCodeSystem","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/compartment-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.786,2.16.840.1.113883.4.642.3.769",CompartmentType,Compartment Type,"Which type a compartment definition describes.","StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/composite-measure-scoring,5.0.0,draft,"2.16.840.1.113883.4.642.3.773,2.16.840.1.113883.4.642.3.757",CompositeMeasureScoring,Composite Measure Scoring,"The composite scoring method of the measure.","StructureDefinition/SGMeasure","THO"
http://hl7.org/fhir/ValueSet/concept-property-type,5.0.0,active,"2.16.840.1.113883.4.642.3.763,2.16.840.1.113883.4.642.3.780",PropertyType,Property Type,"The type of a property value.","StructureDefinition/SGCodeSystem","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/condition-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.161,2.16.840.1.113883.4.642.2.72,2.16.840.1.113883.4.642.3.152",ConditionProblemDiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/SGBusinessProcess","SCT"
http://hl7.org/fhir/ValueSet/constraint-severity,5.0.0,active,"2.16.840.1.113883.4.642.3.81",ConstraintSeverity,ConstraintSeverity,"SHALL applications comply with this constraint?","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/definition-topic,5.0.0,draft,"2.16.840.1.113883.4.642.3.794,2.16.840.1.113883.4.642.3.777",DefinitionTopic,Definition Topic,"High-level categorization of the definition, used for searching, sorting, and filtering.","StructureDefinition/SGCodeSystem,StructureDefinition/SGBusinessProcess,StructureDefinition/SGMeasure,StructureDefinition/SGValueSet","THO"
http://hl7.org/fhir/ValueSet/definition-use,5.0.0,draft,"2.16.840.1.113883.4.642.3.1190",DefinitionUseCodes,Structure Definition Use Codes / Keywords,"Structure Definition Use Codes / Keywords","StructureDefinition/SGLogicalModel","THO"
http://hl7.org/fhir/ValueSet/designation-use,5.0.0,active,"2.16.840.1.113883.4.642.3.259,2.16.840.1.113883.4.642.3.264,2.16.840.1.113883.4.642.2.281",DesignationUse,Designation Use,"Details of how a designation would be used","StructureDefinition/SGCodeSystem,StructureDefinition/SGValueSet","SCT"
http://hl7.org/fhir/ValueSet/discriminator-type,5.0.0,active,"2.16.840.1.113883.4.642.3.91",DiscriminatorType,DiscriminatorType,"How an element value is interpreted when discrimination is evaluated.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/elementdefinition-types,5.0.0,active,"2.16.840.1.113883.4.642.3.3298",ElementDefinitionTypes,Element Definition Types,"Allowed types for FHIR elements in ElementDefinition.type.code","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/examplescenario-actor-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.858",ExampleScenarioActorType,Example Scenario Actor Type,"The type of actor - system or human.","StructureDefinition/SGPersona,StructureDefinition/SGActor","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/extension-context-type,5.0.0,active,"2.16.840.1.113883.4.642.3.1012",ExtensionContextType,Extension Context Type,"How an extension context is interpreted.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/fhir-types,5.0.0,active,"2.16.840.1.113883.4.642.3.3299",FHIRTypes,All FHIR Types,"All FHIR types","StructureDefinition/SGLogicalModel,StructureDefinition/SGTransactionOperation,StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/filter-operator,5.0.0,active,"2.16.840.1.113883.4.642.3.478,2.16.840.1.113883.4.642.2.280,2.16.840.1.113883.4.642.3.471",FilterOperator,Filter Operator,"The kind of operation to perform as a part of a property based filter.","StructureDefinition/SGCodeSystem,StructureDefinition/SGValueSet","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/goal-category,5.0.0,draft,"2.16.840.1.113883.4.642.2.411,2.16.840.1.113883.4.642.3.270,2.16.840.1.113883.4.642.3.275",GoalCategory,Goal Category,"Example codes for grouping goals to use for filtering or presentation.","StructureDefinition/SGBusinessProcess","THO"
http://hl7.org/fhir/ValueSet/goal-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.268,2.16.840.1.113883.4.642.3.273,2.16.840.1.113883.4.642.2.151",GoalPriority,Goal Priority,"Indicates the level of importance associated with reaching or sustaining a goal.","StructureDefinition/SGBusinessProcess","THO"
http://hl7.org/fhir/ValueSet/goal-start-event,5.0.0,draft,"2.16.840.1.113883.4.642.2.413,2.16.840.1.113883.4.642.3.279,2.16.840.1.113883.4.642.3.274",GoalStartEvent,Goal Start Event,"Identifies types of events that might trigger the start of a goal.","StructureDefinition/SGBusinessProcess","SCT"
http://hl7.org/fhir/ValueSet/graph-compartment-rule,5.0.0,draft,"2.16.840.1.113883.4.642.3.280,2.16.840.1.113883.4.642.3.275",GraphCompartmentRule,Graph Compartment Rule,"How a compartment must be linked.","StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/graph-compartment-use,5.0.0,draft,"2.16.840.1.113883.4.642.3.282",GraphCompartmentUse,Graph Compartment Use,"Defines how a compartment rule is used.","StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/guide-page-generation,5.0.0,draft,"2.16.840.1.113883.4.642.3.998",GuidePageGeneration,Guide Page Generation,"A code that indicates how the page is generated.","StructureDefinition/SGImplementationGuide","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/guide-parameter-code,5.0.0,active,"2.16.840.1.113883.4.642.3.996",GuideParameterCode,Guide Parameter Code,"Codes used to define implementation guide parameters","StructureDefinition/SGImplementationGuide","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/identifier-type,5.0.0,active,"2.16.840.1.113883.4.642.3.45",IdentifierTypeCodes,Identifier Type Codes,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/sg-groupdefinition","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/sg-groupdefinition","hl7.fhir.r5.core"
