Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.base.json	4440	-	0	0	0	0	0	0	4	61	0	0	0	0	0	0	0	0	0	0	110	61	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	504	24	0	0	0	0	0	70	0	57	0	0	1	0	0	0	0	2	0	0	307	1785	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	2200	25	1	0	0	0	0	189	0	77	0	0	0	0	0	0	0	2	0	0	598	1136	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6311	29	0	0	0	0	0	94	0	60	0	0	0	0	0	0	0	4	0	0	997	1765	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-SGMeasure.json	927	33	0	0	0	0	0	57	0	17	0	0	1	0	0	0	0	1	0	0	315	501	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-SGValueSet.json	490	24	0	0	0	0	0	78	0	13	0	0	0	0	0	0	0	2	0	0	359	380	0	0	0	7	0	0
input/profiles/structuredefinition-sg-groupdefinition.json	1531	4	0	0	0	0	0	48	0	16	0	0	0	0	0	0	0	0	0	0	181	217	0	0	0	4	0	0
