Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-who.fhir.smart-base.json	3347	-	0	0	0	0	0	0	9	88	0	0	0	0	0	0	0	1	0	0	84	87	0	0	0	1	0	2
fsh-generated/resources/StructureDefinition-SGBusinessProcess.json	1251	40	0	0	0	1	0	630	0	416	0	0	1	0	0	0	0	3	0	0	686	4645	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	1099	35	0	0	0	0	0	241	0	197	0	0	0	0	0	0	0	1	0	0	322	909	0	0	0	8	0	10
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	2805	40	0	0	0	0	0	541	0	376	0	0	0	0	0	0	0	3	0	0	579	1408	0	0	0	13	1	2
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	7029	52	0	0	0	0	0	856	0	665	0	0	0	0	0	0	0	2	0	0	1097	2989	0	0	0	26	0	2
fsh-generated/resources/StructureDefinition-SGMeasure.json	1643	38	0	0	0	0	0	559	0	272	0	0	1	0	0	0	0	1	0	0	454	881	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-SGPersona.json	1735	39	0	0	0	0	0	123	0	88	0	0	0	0	0	0	0	0	0	0	160	326	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-SGValueSet.json	1085	35	0	0	0	0	0	368	0	267	0	0	0	0	0	0	0	1	0	0	453	880	0	0	0	17	1	0
